"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Endocrine System"	"32010-32020"	"Alaska"	"02"	92	733603	12.7
	"Endocrine System"	"32010-32020"	"Arizona"	"04"	940	7291843	12.3
	"Endocrine System"	"32010-32020"	"Arkansas"	"05"	433	3020985	13.3
	"Endocrine System"	"32010-32020"	"California"	"06"	5658	39437610	13.7
	"Endocrine System"	"32010-32020"	"Colorado"	"08"	827	5758486	13.5
	"Endocrine System"	"32010-32020"	"Connecticut"	"09"	679	3566022	17.6
	"Endocrine System"	"32010-32020"	"Delaware"	"10"	165	976668	14.9
	"Endocrine System"	"32010-32020"	"District of Columbia"	"11"	69	708253	9.8
	"Endocrine System"	"32010-32020"	"Florida"	"12"	3240	21492056	13.5
	"Endocrine System"	"32010-32020"	"Georgia"	"13"	1356	10628020	12.1
	"Endocrine System"	"32010-32020"	"Hawaii"	"15"	215	1415615	14.3
	"Endocrine System"	"32010-32020"	"Idaho"	"16"	246	1789060	13.5
	"Endocrine System"	"32010-32020"	"Illinois"	"17"	1912	12667017	14.2
	"Endocrine System"	"32010-32020"	"Indiana"	"18"	777	6731010	11.2
	"Endocrine System"	"32010-32020"	"Iowa"	"19"	503	3159596	15.4
	"Endocrine System"	"32010-32020"	"Kansas"	"20"	443	2912635	14.6
	"Endocrine System"	"32010-32020"	"Kentucky"	"21"	681	4472345	14.7
	"Endocrine System"	"32010-32020"	"Louisiana"	"22"	739	4658285	14.7
	"Endocrine System"	"32010-32020"	"Maine"	"23"	261	1345770	16.9
	"Endocrine System"	"32010-32020"	"Maryland"	"24"	857	6054954	13.3
	"Endocrine System"	"32010-32020"	"Massachusetts"	"25"	1150	6894883	15.1
	"Endocrine System"	"32010-32020"	"Michigan"	"26"	1328	9984795	12.4
	"Endocrine System"	"32010-32020"	"Minnesota"	"27"	660	5640053	11.0
	"Endocrine System"	"32010-32020"	"Mississippi"	"28"	273	2978227	8.7
	"Endocrine System"	"32010-32020"	"Missouri"	"29"	793	6140475	12.0
	"Endocrine System"	"32010-32020"	"Montana"	"30"	172	1070123	14.7
	"Endocrine System"	"32010-32020"	"Nebraska"	"31"	312	1932571	15.6
	"Endocrine System"	"32010-32020"	"New Hampshire"	"33"	202	1360783	13.4
	"Endocrine System"	"32010-32020"	"New Jersey"	"34"	1741	8891258	18.2
	"Endocrine System"	"32010-32020"	"New Mexico"	"35"	369	2099634	16.9
	"Endocrine System"	"32010-32020"	"New York"	"36"	4320	19463131	20.7
	"Endocrine System"	"32010-32020"	"North Carolina"	"37"	1275	10501384	11.3
	"Endocrine System"	"32010-32020"	"North Dakota"	"38"	145	763724	19.7
	"Endocrine System"	"32010-32020"	"Ohio"	"39"	1981	11696507	15.8
	"Endocrine System"	"32010-32020"	"Oklahoma"	"40"	540	3960676	13.5
	"Endocrine System"	"32010-32020"	"Oregon"	"41"	571	4216116	12.6
	"Endocrine System"	"32010-32020"	"Pennsylvania"	"42"	2341	12798883	16.7
	"Endocrine System"	"32010-32020"	"Rhode Island"	"44"	186	1058158	16.8
	"Endocrine System"	"32010-32020"	"South Carolina"	"45"	586	5157702	10.5
	"Endocrine System"	"32010-32020"	"South Dakota"	"46"	142	887127	16.7
	"Endocrine System"	"32010-32020"	"Tennessee"	"47"	828	6830325	11.2
	"Endocrine System"	"32010-32020"	"Texas"	"48"	3670	28986794	12.6
	"Endocrine System"	"32010-32020"	"Utah"	"49"	515	3203383	17.3
	"Endocrine System"	"32010-32020"	"Vermont"	"50"	97	624046	15.2
	"Endocrine System"	"32010-32020"	"Virginia"	"51"	1060	8556642	11.8
	"Endocrine System"	"32010-32020"	"Washington"	"53"	1004	7614024	12.4
	"Endocrine System"	"32010-32020"	"West Virginia"	"54"	329	1795263	16.7
	"Endocrine System"	"32010-32020"	"Wisconsin"	"55"	837	5824581	13.5
	"Endocrine System"	"32010-32020"	"Wyoming"	"56"	88	580116	14.9
	"Thyroid"	"32010"	"Alabama"	"01"	495	4907965	9.4
	"Thyroid"	"32010"	"Alaska"	"02"	88	733603	12.1
	"Thyroid"	"32010"	"Arizona"	"04"	895	7291843	11.7
	"Thyroid"	"32010"	"Arkansas"	"05"	416	3020985	12.8
	"Thyroid"	"32010"	"California"	"06"	5346	39437610	13.0
	"Thyroid"	"32010"	"Colorado"	"08"	778	5758486	12.7
	"Thyroid"	"32010"	"Connecticut"	"09"	642	3566022	16.7
	"Thyroid"	"32010"	"Delaware"	"10"	157	976668	14.2
	"Thyroid"	"32010"	"District of Columbia"	"11"	64	708253	9.0
	"Thyroid"	"32010"	"Florida"	"12"	2982	21492056	12.5
	"Thyroid"	"32010"	"Georgia"	"13"	1255	10628020	11.2
	"Thyroid"	"32010"	"Hawaii"	"15"	204	1415615	13.7
	"Thyroid"	"32010"	"Idaho"	"16"	230	1789060	12.7
	"Thyroid"	"32010"	"Illinois"	"17"	1816	12667017	13.5
	"Thyroid"	"32010"	"Indiana"	"18"	729	6731010	10.5
	"Thyroid"	"32010"	"Iowa"	"19"	473	3159596	14.5
	"Thyroid"	"32010"	"Kansas"	"20"	425	2912635	14.0
	"Thyroid"	"32010"	"Kentucky"	"21"	643	4472345	14.0
	"Thyroid"	"32010"	"Louisiana"	"22"	701	4658285	14.1
	"Thyroid"	"32010"	"Maine"	"23"	245	1345770	15.9
	"Thyroid"	"32010"	"Maryland"	"24"	795	6054954	12.3
	"Thyroid"	"32010"	"Massachusetts"	"25"	1087	6894883	14.3
	"Thyroid"	"32010"	"Michigan"	"26"	1242	9984795	11.6
	"Thyroid"	"32010"	"Minnesota"	"27"	632	5640053	10.6
	"Thyroid"	"32010"	"Mississippi"	"28"	252	2978227	8.0
	"Thyroid"	"32010"	"Missouri"	"29"	756	6140475	11.5
	"Thyroid"	"32010"	"Montana"	"30"	162	1070123	14.0
	"Thyroid"	"32010"	"Nebraska"	"31"	293	1932571	14.7
	"Thyroid"	"32010"	"New Hampshire"	"33"	180	1360783	12.0
	"Thyroid"	"32010"	"New Jersey"	"34"	1648	8891258	17.2
	"Thyroid"	"32010"	"New Mexico"	"35"	358	2099634	16.4
	"Thyroid"	"32010"	"New York"	"36"	4089	19463131	19.6
	"Thyroid"	"32010"	"North Carolina"	"37"	1191	10501384	10.6
	"Thyroid"	"32010"	"North Dakota"	"38"	144	763724	19.6
	"Thyroid"	"32010"	"Ohio"	"39"	1847	11696507	14.8
	"Thyroid"	"32010"	"Oklahoma"	"40"	508	3960676	12.7
	"Thyroid"	"32010"	"Oregon"	"41"	528	4216116	11.7
	"Thyroid"	"32010"	"Pennsylvania"	"42"	2219	12798883	15.9
	"Thyroid"	"32010"	"Rhode Island"	"44"	176	1058158	15.9
	"Thyroid"	"32010"	"South Carolina"	"45"	539	5157702	9.7
	"Thyroid"	"32010"	"South Dakota"	"46"	138	887127	16.2
	"Thyroid"	"32010"	"Tennessee"	"47"	774	6830325	10.5
	"Thyroid"	"32010"	"Texas"	"48"	3461	28986794	11.9
	"Thyroid"	"32010"	"Utah"	"49"	492	3203383	16.5
	"Thyroid"	"32010"	"Vermont"	"50"	92	624046	14.5
	"Thyroid"	"32010"	"Virginia"	"51"	994	8556642	11.0
	"Thyroid"	"32010"	"Washington"	"53"	934	7614024	11.6
	"Thyroid"	"32010"	"West Virginia"	"54"	321	1795263	16.3
	"Thyroid"	"32010"	"Wisconsin"	"55"	788	5824581	12.8
	"Thyroid"	"32010"	"Wyoming"	"56"	87	580116	14.8
	"Other Endocrine including Thymus"	"32020"	"Alabama"	"01"	49	4907965	0.9
	"Other Endocrine including Thymus"	"32020"	"Arizona"	"04"	45	7291843	0.5
	"Other Endocrine including Thymus"	"32020"	"Arkansas"	"05"	17	3020985	0.5
	"Other Endocrine including Thymus"	"32020"	"California"	"06"	312	39437610	0.7
	"Other Endocrine including Thymus"	"32020"	"Colorado"	"08"	49	5758486	0.8
	"Other Endocrine including Thymus"	"32020"	"Connecticut"	"09"	37	3566022	1.0
	"Other Endocrine including Thymus"	"32020"	"Florida"	"12"	258	21492056	1.0
	"Other Endocrine including Thymus"	"32020"	"Georgia"	"13"	101	10628020	0.9
	"Other Endocrine including Thymus"	"32020"	"Idaho"	"16"	16	1789060	0.8
	"Other Endocrine including Thymus"	"32020"	"Illinois"	"17"	96	12667017	0.7
	"Other Endocrine including Thymus"	"32020"	"Indiana"	"18"	48	6731010	0.7
	"Other Endocrine including Thymus"	"32020"	"Iowa"	"19"	30	3159596	0.8
	"Other Endocrine including Thymus"	"32020"	"Kansas"	"20"	18	2912635	0.5
	"Other Endocrine including Thymus"	"32020"	"Kentucky"	"21"	38	4472345	0.8
	"Other Endocrine including Thymus"	"32020"	"Louisiana"	"22"	38	4658285	0.7
	"Other Endocrine including Thymus"	"32020"	"Maine"	"23"	16	1345770	1.0
	"Other Endocrine including Thymus"	"32020"	"Maryland"	"24"	62	6054954	1.0
	"Other Endocrine including Thymus"	"32020"	"Massachusetts"	"25"	63	6894883	0.9
	"Other Endocrine including Thymus"	"32020"	"Michigan"	"26"	86	9984795	0.8
	"Other Endocrine including Thymus"	"32020"	"Minnesota"	"27"	28	5640053	0.5
	"Other Endocrine including Thymus"	"32020"	"Mississippi"	"28"	21	2978227	0.7
	"Other Endocrine including Thymus"	"32020"	"Missouri"	"29"	37	6140475	0.5
	"Other Endocrine including Thymus"	"32020"	"Nebraska"	"31"	19	1932571	0.9
	"Other Endocrine including Thymus"	"32020"	"New Hampshire"	"33"	22	1360783	1.4
	"Other Endocrine including Thymus"	"32020"	"New Jersey"	"34"	93	8891258	0.9
	"Other Endocrine including Thymus"	"32020"	"New York"	"36"	231	19463131	1.0
	"Other Endocrine including Thymus"	"32020"	"North Carolina"	"37"	84	10501384	0.7
	"Other Endocrine including Thymus"	"32020"	"Ohio"	"39"	134	11696507	1.0
	"Other Endocrine including Thymus"	"32020"	"Oklahoma"	"40"	32	3960676	0.8
	"Other Endocrine including Thymus"	"32020"	"Oregon"	"41"	43	4216116	0.9
	"Other Endocrine including Thymus"	"32020"	"Pennsylvania"	"42"	122	12798883	0.8
	"Other Endocrine including Thymus"	"32020"	"South Carolina"	"45"	47	5157702	0.8
	"Other Endocrine including Thymus"	"32020"	"Tennessee"	"47"	54	6830325	0.7
	"Other Endocrine including Thymus"	"32020"	"Texas"	"48"	209	28986794	0.7
	"Other Endocrine including Thymus"	"32020"	"Utah"	"49"	23	3203383	0.8
	"Other Endocrine including Thymus"	"32020"	"Virginia"	"51"	66	8556642	0.7
	"Other Endocrine including Thymus"	"32020"	"Washington"	"53"	70	7614024	0.8
	"Other Endocrine including Thymus"	"32020"	"Wisconsin"	"55"	49	5824581	0.8
	"Lymphomas"	"33011-33042"	"Alabama"	"01"	1090	4907965	18.2
	"Lymphomas"	"33011-33042"	"Alaska"	"02"	157	733603	21.4
	"Lymphomas"	"33011-33042"	"Arizona"	"04"	1338	7291843	14.8
	"Lymphomas"	"33011-33042"	"Arkansas"	"05"	801	3020985	21.7
	"Lymphomas"	"33011-33042"	"California"	"06"	8710	39437610	19.8
	"Lymphomas"	"33011-33042"	"Colorado"	"08"	1206	5758486	18.9
	"Lymphomas"	"33011-33042"	"Connecticut"	"09"	1129	3566022	24.9
	"Lymphomas"	"33011-33042"	"Delaware"	"10"	228	976668	18.4
	"Lymphomas"	"33011-33042"	"District of Columbia"	"11"	116	708253	16.5
	"Lymphomas"	"33011-33042"	"Florida"	"12"	6729	21492056	22.6
	"Lymphomas"	"33011-33042"	"Georgia"	"13"	2210	10628020	19.1
	"Lymphomas"	"33011-33042"	"Hawaii"	"15"	304	1415615	16.6
	"Lymphomas"	"33011-33042"	"Idaho"	"16"	443	1789060	21.8
	"Lymphomas"	"33011-33042"	"Illinois"	"17"	3228	12667017	21.3
	"Lymphomas"	"33011-33042"	"Indiana"	"18"	1415	6731010	18.0
	"Lymphomas"	"33011-33042"	"Iowa"	"19"	931	3159596	23.4
	"Lymphomas"	"33011-33042"	"Kansas"	"20"	742	2912635	22.1
	"Lymphomas"	"33011-33042"	"Kentucky"	"21"	1144	4472345	21.2
	"Lymphomas"	"33011-33042"	"Louisiana"	"22"	1190	4658285	22.1
	"Lymphomas"	"33011-33042"	"Maine"	"23"	417	1345770	21.4
	"Lymphomas"	"33011-33042"	"Maryland"	"24"	1416	6054954	20.1
	"Lymphomas"	"33011-33042"	"Massachusetts"	"25"	1792	6894883	21.1
	"Lymphomas"	"33011-33042"	"Michigan"	"26"	2586	9984795	20.8
	"Lymphomas"	"33011-33042"	"Minnesota"	"27"	1540	5640053	22.9
	"Lymphomas"	"33011-33042"	"Mississippi"	"28"	679	2978227	19.5
	"Lymphomas"	"33011-33042"	"Missouri"	"29"	1523	6140475	20.2
	"Lymphomas"	"33011-33042"	"Montana"	"30"	264	1070123	19.0
	"Lymphomas"	"33011-33042"	"Nebraska"	"31"	501	1932571	22.3
	"Lymphomas"	"33011-33042"	"New Hampshire"	"33"	429	1360783	24.5
	"Lymphomas"	"33011-33042"	"New Jersey"	"34"	2551	8891258	23.6
	"Lymphomas"	"33011-33042"	"New Mexico"	"35"	434	2099634	16.4
	"Lymphomas"	"33011-33042"	"New York"	"36"	5751	19463131	24.3
	"Lymphomas"	"33011-33042"	"North Carolina"	"37"	2496	10501384	19.9
	"Lymphomas"	"33011-33042"	"North Dakota"	"38"	187	763724	21.6
	"Lymphomas"	"33011-33042"	"Ohio"	"39"	3212	11696507	22.3
	"Lymphomas"	"33011-33042"	"Oklahoma"	"40"	918	3960676	19.7
	"Lymphomas"	"33011-33042"	"Oregon"	"41"	991	4216116	19.2
	"Lymphomas"	"33011-33042"	"Pennsylvania"	"42"	3596	12798883	21.7
	"Lymphomas"	"33011-33042"	"Rhode Island"	"44"	300	1058158	22.2
	"Lymphomas"	"33011-33042"	"South Carolina"	"45"	1026	5157702	16.1
	"Lymphomas"	"33011-33042"	"South Dakota"	"46"	204	887127	18.4
	"Lymphomas"	"33011-33042"	"Tennessee"	"47"	1593	6830325	19.4
	"Lymphomas"	"33011-33042"	"Texas"	"48"	5697	28986794	19.3
	"Lymphomas"	"33011-33042"	"Utah"	"49"	609	3203383	20.6
	"Lymphomas"	"33011-33042"	"Vermont"	"50"	204	624046	24.2
	"Lymphomas"	"33011-33042"	"Virginia"	"51"	1818	8556642	18.2
	"Lymphomas"	"33011-33042"	"Washington"	"53"	1832	7614024	20.7
	"Lymphomas"	"33011-33042"	"West Virginia"	"54"	569	1795263	22.6
	"Lymphomas"	"33011-33042"	"Wisconsin"	"55"	1712	5824581	23.8
	"Lymphomas"	"33011-33042"	"Wyoming"	"56"	142	580116	20.9
	"Hodgkin Lymphoma"	"33011-33012"	"Alabama"	"01"	112	4907965	2.3
	"Hodgkin Lymphoma"	"33011-33012"	"Arizona"	"04"	130	7291843	1.7
	"Hodgkin Lymphoma"	"33011-33012"	"Arkansas"	"05"	69	3020985	2.2
	"Hodgkin Lymphoma"	"33011-33012"	"California"	"06"	899	39437610	2.2
	"Hodgkin Lymphoma"	"33011-33012"	"Colorado"	"08"	152	5758486	2.5
	"Hodgkin Lymphoma"	"33011-33012"	"Connecticut"	"09"	131	3566022	3.6
	"Hodgkin Lymphoma"	"33011-33012"	"Delaware"	"10"	26	976668	2.8
	"Hodgkin Lymphoma"	"33011-33012"	"Florida"	"12"	629	21492056	2.8
	"Hodgkin Lymphoma"	"33011-33012"	"Georgia"	"13"	260	10628020	2.4
	"Hodgkin Lymphoma"	"33011-33012"	"Hawaii"	"15"	32	1415615	2.3
	"Hodgkin Lymphoma"	"33011-33012"	"Idaho"	"16"	49	1789060	2.8
	"Hodgkin Lymphoma"	"33011-33012"	"Illinois"	"17"	354	12667017	2.7
	"Hodgkin Lymphoma"	"33011-33012"	"Indiana"	"18"	152	6731010	2.2
	"Hodgkin Lymphoma"	"33011-33012"	"Iowa"	"19"	84	3159596	2.5
	"Hodgkin Lymphoma"	"33011-33012"	"Kansas"	"20"	84	2912635	2.9
	"Hodgkin Lymphoma"	"33011-33012"	"Kentucky"	"21"	116	4472345	2.5
	"Hodgkin Lymphoma"	"33011-33012"	"Louisiana"	"22"	145	4658285	3.0
	"Hodgkin Lymphoma"	"33011-33012"	"Maine"	"23"	39	1345770	2.6
	"Hodgkin Lymphoma"	"33011-33012"	"Maryland"	"24"	175	6054954	2.9
	"Hodgkin Lymphoma"	"33011-33012"	"Massachusetts"	"25"	206	6894883	2.9
	"Hodgkin Lymphoma"	"33011-33012"	"Michigan"	"26"	237	9984795	2.3
	"Hodgkin Lymphoma"	"33011-33012"	"Minnesota"	"27"	141	5640053	2.5
	"Hodgkin Lymphoma"	"33011-33012"	"Mississippi"	"28"	70	2978227	2.4
	"Hodgkin Lymphoma"	"33011-33012"	"Missouri"	"29"	145	6140475	2.4
	"Hodgkin Lymphoma"	"33011-33012"	"Montana"	"30"	30	1070123	2.7
	"Hodgkin Lymphoma"	"33011-33012"	"Nebraska"	"31"	61	1932571	3.1
	"Hodgkin Lymphoma"	"33011-33012"	"New Hampshire"	"33"	46	1360783	3.2
	"Hodgkin Lymphoma"	"33011-33012"	"New Jersey"	"34"	266	8891258	2.9
	"Hodgkin Lymphoma"	"33011-33012"	"New Mexico"	"35"	48	2099634	2.1
	"Hodgkin Lymphoma"	"33011-33012"	"New York"	"36"	654	19463131	3.2
	"Hodgkin Lymphoma"	"33011-33012"	"North Carolina"	"37"	260	10501384	2.4
	"Hodgkin Lymphoma"	"33011-33012"	"North Dakota"	"38"	24	763724	3.2
	"Hodgkin Lymphoma"	"33011-33012"	"Ohio"	"39"	352	11696507	3.0
	"Hodgkin Lymphoma"	"33011-33012"	"Oklahoma"	"40"	97	3960676	2.3
	"Hodgkin Lymphoma"	"33011-33012"	"Oregon"	"41"	103	4216116	2.3
	"Hodgkin Lymphoma"	"33011-33012"	"Pennsylvania"	"42"	384	12798883	2.9
	"Hodgkin Lymphoma"	"33011-33012"	"Rhode Island"	"44"	29	1058158	2.6
	"Hodgkin Lymphoma"	"33011-33012"	"South Carolina"	"45"	100	5157702	1.9
	"Hodgkin Lymphoma"	"33011-33012"	"South Dakota"	"46"	16	887127	1.8
	"Hodgkin Lymphoma"	"33011-33012"	"Tennessee"	"47"	175	6830325	2.5
	"Hodgkin Lymphoma"	"33011-33012"	"Texas"	"48"	718	28986794	2.5
	"Hodgkin Lymphoma"	"33011-33012"	"Utah"	"49"	84	3203383	2.5
	"Hodgkin Lymphoma"	"33011-33012"	"Vermont"	"50"	19	624046	2.9
	"Hodgkin Lymphoma"	"33011-33012"	"Virginia"	"51"	201	8556642	2.3
	"Hodgkin Lymphoma"	"33011-33012"	"Washington"	"53"	166	7614024	2.1
	"Hodgkin Lymphoma"	"33011-33012"	"West Virginia"	"54"	45	1795263	2.3
	"Hodgkin Lymphoma"	"33011-33012"	"Wisconsin"	"55"	163	5824581	2.7
	"Hodgkin Lymphoma"	"33011-33012"	"Wyoming"	"56"	19	580116	3.1
	"Hodgkin - Nodal"	"33011"	"Alabama"	"01"	109	4907965	2.2
	"Hodgkin - Nodal"	"33011"	"Arizona"	"04"	129	7291843	1.7
	"Hodgkin - Nodal"	"33011"	"Arkansas"	"05"	68	3020985	2.2
	"Hodgkin - Nodal"	"33011"	"California"	"06"	892	39437610	2.2
	"Hodgkin - Nodal"	"33011"	"Colorado"	"08"	149	5758486	2.5
	"Hodgkin - Nodal"	"33011"	"Connecticut"	"09"	131	3566022	3.6
	"Hodgkin - Nodal"	"33011"	"Delaware"	"10"	25	976668	2.7
	"Hodgkin - Nodal"	"33011"	"Florida"	"12"	621	21492056	2.7
	"Hodgkin - Nodal"	"33011"	"Georgia"	"13"	254	10628020	2.4
	"Hodgkin - Nodal"	"33011"	"Hawaii"	"15"	32	1415615	2.3
	"Hodgkin - Nodal"	"33011"	"Idaho"	"16"	49	1789060	2.8
	"Hodgkin - Nodal"	"33011"	"Illinois"	"17"	347	12667017	2.6
	"Hodgkin - Nodal"	"33011"	"Indiana"	"18"	150	6731010	2.2
	"Hodgkin - Nodal"	"33011"	"Iowa"	"19"	84	3159596	2.5
	"Hodgkin - Nodal"	"33011"	"Kansas"	"20"	82	2912635	2.8
	"Hodgkin - Nodal"	"33011"	"Kentucky"	"21"	112	4472345	2.5
	"Hodgkin - Nodal"	"33011"	"Louisiana"	"22"	142	4658285	3.0
	"Hodgkin - Nodal"	"33011"	"Maine"	"23"	39	1345770	2.6
	"Hodgkin - Nodal"	"33011"	"Maryland"	"24"	174	6054954	2.9
	"Hodgkin - Nodal"	"33011"	"Massachusetts"	"25"	205	6894883	2.8
	"Hodgkin - Nodal"	"33011"	"Michigan"	"26"	233	9984795	2.2
	"Hodgkin - Nodal"	"33011"	"Minnesota"	"27"	140	5640053	2.4
	"Hodgkin - Nodal"	"33011"	"Mississippi"	"28"	70	2978227	2.4
	"Hodgkin - Nodal"	"33011"	"Missouri"	"29"	145	6140475	2.4
	"Hodgkin - Nodal"	"33011"	"Montana"	"30"	30	1070123	2.7
	"Hodgkin - Nodal"	"33011"	"Nebraska"	"31"	59	1932571	3.0
	"Hodgkin - Nodal"	"33011"	"New Hampshire"	"33"	46	1360783	3.2
	"Hodgkin - Nodal"	"33011"	"New Jersey"	"34"	263	8891258	2.9
	"Hodgkin - Nodal"	"33011"	"New Mexico"	"35"	46	2099634	2.1
	"Hodgkin - Nodal"	"33011"	"New York"	"36"	641	19463131	3.2
	"Hodgkin - Nodal"	"33011"	"North Carolina"	"37"	259	10501384	2.4
	"Hodgkin - Nodal"	"33011"	"North Dakota"	"38"	23	763724	3.1
	"Hodgkin - Nodal"	"33011"	"Ohio"	"39"	346	11696507	2.9
	"Hodgkin - Nodal"	"33011"	"Oklahoma"	"40"	96	3960676	2.3
	"Hodgkin - Nodal"	"33011"	"Oregon"	"41"	97	4216116	2.2
	"Hodgkin - Nodal"	"33011"	"Pennsylvania"	"42"	381	12798883	2.9
	"Hodgkin - Nodal"	"33011"	"Rhode Island"	"44"	29	1058158	2.6
	"Hodgkin - Nodal"	"33011"	"South Carolina"	"45"	99	5157702	1.9
	"Hodgkin - Nodal"	"33011"	"South Dakota"	"46"	16	887127	1.8
	"Hodgkin - Nodal"	"33011"	"Tennessee"	"47"	174	6830325	2.5
	"Hodgkin - Nodal"	"33011"	"Texas"	"48"	704	28986794	2.4
	"Hodgkin - Nodal"	"33011"	"Utah"	"49"	83	3203383	2.5
	"Hodgkin - Nodal"	"33011"	"Vermont"	"50"	19	624046	2.9
	"Hodgkin - Nodal"	"33011"	"Virginia"	"51"	200	8556642	2.3
	"Hodgkin - Nodal"	"33011"	"Washington"	"53"	165	7614024	2.1
	"Hodgkin - Nodal"	"33011"	"West Virginia"	"54"	44	1795263	2.3
	"Hodgkin - Nodal"	"33011"	"Wisconsin"	"55"	162	5824581	2.7
	"Hodgkin - Nodal"	"33011"	"Wyoming"	"56"	19	580116	3.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Alabama"	"01"	978	4907965	15.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Alaska"	"02"	144	733603	19.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Arizona"	"04"	1208	7291843	13.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Arkansas"	"05"	732	3020985	19.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"California"	"06"	7811	39437610	17.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Colorado"	"08"	1054	5758486	16.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Connecticut"	"09"	998	3566022	21.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Delaware"	"10"	202	976668	15.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"District of Columbia"	"11"	101	708253	14.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Florida"	"12"	6100	21492056	19.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Georgia"	"13"	1950	10628020	16.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Hawaii"	"15"	272	1415615	14.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Idaho"	"16"	394	1789060	19.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Illinois"	"17"	2874	12667017	18.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Indiana"	"18"	1263	6731010	15.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Iowa"	"19"	847	3159596	20.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Kansas"	"20"	658	2912635	19.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Kentucky"	"21"	1028	4472345	18.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Louisiana"	"22"	1045	4658285	19.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Maine"	"23"	378	1345770	18.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Maryland"	"24"	1241	6054954	17.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Massachusetts"	"25"	1586	6894883	18.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Michigan"	"26"	2349	9984795	18.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Minnesota"	"27"	1399	5640053	20.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Mississippi"	"28"	609	2978227	17.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Missouri"	"29"	1378	6140475	17.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Montana"	"30"	234	1070123	16.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Nebraska"	"31"	440	1932571	19.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"New Hampshire"	"33"	383	1360783	21.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"New Jersey"	"34"	2285	8891258	20.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"New Mexico"	"35"	386	2099634	14.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"New York"	"36"	5097	19463131	21.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"North Carolina"	"37"	2236	10501384	17.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"North Dakota"	"38"	163	763724	18.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Ohio"	"39"	2860	11696507	19.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Oklahoma"	"40"	821	3960676	17.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Oregon"	"41"	888	4216116	16.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Pennsylvania"	"42"	3212	12798883	18.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Rhode Island"	"44"	271	1058158	19.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"South Carolina"	"45"	926	5157702	14.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"South Dakota"	"46"	188	887127	16.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Tennessee"	"47"	1418	6830325	16.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Texas"	"48"	4979	28986794	16.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Utah"	"49"	525	3203383	18.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Vermont"	"50"	185	624046	21.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Virginia"	"51"	1617	8556642	15.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Washington"	"53"	1666	7614024	18.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"West Virginia"	"54"	524	1795263	20.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Wisconsin"	"55"	1549	5824581	21.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Wyoming"	"56"	123	580116	17.8
